--- Experiment started: lower_jaw_registration_v1 ---
Configuration:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

Using device: cuda
Epoch 1/200 | Train Loss: 0.995842 | Val Loss: 6.977226 | Time: 103.04s
Epoch 56/200 | Train Loss: 0.741823 | Val Loss: 0.181790 | Time: 106.68s | Total Time: 5563.39s
Epoch 57/200 | Train Loss: 0.743089 | Val Loss: 0.184723 | Time: 100.83s | Total Time: 5664.23s
Epoch 58/200 | Train Loss: 0.744090 | Val Loss: 0.188814 | Time: 98.84s | Total Time: 5763.07s
Epoch 59/200 | Train Loss: 0.744018 | Val Loss: 0.185612 | Time: 101.08s | Total Time: 5864.16s
Epoch 60/200 | Train Loss: 0.737852 | Val Loss: 0.187836 | Time: 105.34s | Total Time: 5969.51s
Epoch 61/200 | Train Loss: 0.726041 | Val Loss: 0.189591 | Time: 96.93s | Total Time: 6066.44s
Epoch 62/200 | Train Loss: 0.721010 | Val Loss: 0.191149 | Time: 102.56s | Total Time: 6169.00s
Epoch 63/200 | Train Loss: 0.730717 | Val Loss: 0.189976 | Time: 104.56s | Total Time: 6273.56s
Epoch 64/200 | Train Loss: 0.725857 | Val Loss: 0.193087 | Time: 103.78s | Total Time: 6377.34s
Epoch 65/200 | Train Loss: 0.726150 | Val Loss: 0.195873 | Time: 102.03s | Total Time: 6479.38s
Epoch 66/200 | Train Loss: 0.724104 | Val Loss: 0.193222 | Time: 99.77s | Total Time: 6579.16s
Epoch 67/200 | Train Loss: 0.719992 | Val Loss: 0.191073 | Time: 103.62s | Total Time: 6682.78s
Epoch 68/200 | Train Loss: 0.717620 | Val Loss: 0.196060 | Time: 101.67s | Total Time: 6784.46s
Epoch 69/200 | Train Loss: 0.715051 | Val Loss: 0.187018 | Time: 98.19s | Total Time: 6882.65s
Epoch 70/200 | Train Loss: 0.720735 | Val Loss: 0.193067 | Time: 101.66s | Total Time: 6984.31s
Epoch 71/200 | Train Loss: 0.720493 | Val Loss: 0.193522 | Time: 105.79s | Total Time: 7090.11s
Epoch 72/200 | Train Loss: 0.697738 | Val Loss: 0.199942 | Time: 99.28s | Total Time: 7189.39s
Epoch 73/200 | Train Loss: 0.710807 | Val Loss: 0.195760 | Time: 100.62s | Total Time: 7290.02s
Epoch 74/200 | Train Loss: 0.707599 | Val Loss: 0.198199 | Time: 100.28s | Total Time: 7390.30s
Epoch 75/200 | Train Loss: 0.708768 | Val Loss: 0.198904 | Time: 102.08s | Total Time: 7492.39s
Epoch 76/200 | Train Loss: 0.710458 | Val Loss: 0.197425 | Time: 98.27s | Total Time: 7590.66s
Epoch 77/200 | Train Loss: 0.705225 | Val Loss: 0.198252 | Time: 102.41s | Total Time: 7693.08s
Epoch 78/200 | Train Loss: 0.706690 | Val Loss: 0.195482 | Time: 101.44s | Total Time: 7794.52s
Epoch 79/200 | Train Loss: 0.703185 | Val Loss: 0.196361 | Time: 97.71s | Total Time: 7892.23s
Epoch 80/200 | Train Loss: 0.710417 | Val Loss: 0.198016 | Time: 102.26s | Total Time: 7994.49s
Epoch 81/200 | Train Loss: 0.704512 | Val Loss: 0.198515 | Time: 103.26s | Total Time: 8097.75s
Epoch 82/200 | Train Loss: 0.703701 | Val Loss: 0.194175 | Time: 106.13s | Total Time: 8203.89s
Epoch 83/200 | Train Loss: 0.700354 | Val Loss: 0.192970 | Time: 101.34s | Total Time: 8305.23s
Epoch 84/200 | Train Loss: 0.701013 | Val Loss: 0.200593 | Time: 101.24s | Total Time: 8406.47s
Epoch 85/200 | Train Loss: 0.694825 | Val Loss: 0.198573 | Time: 101.44s | Total Time: 8507.91s
Epoch 86/200 | Train Loss: 0.702042 | Val Loss: 0.199289 | Time: 99.85s | Total Time: 8607.77s
Epoch 87/200 | Train Loss: 0.691693 | Val Loss: 0.205317 | Time: 100.34s | Total Time: 8708.11s
Epoch 88/200 | Train Loss: 0.694250 | Val Loss: 0.199569 | Time: 102.06s | Total Time: 8810.18s
Epoch 89/200 | Train Loss: 0.690748 | Val Loss: 0.199979 | Time: 99.48s | Total Time: 8909.66s
Epoch 90/200 | Train Loss: 0.669980 | Val Loss: 0.203077 | Time: 98.95s | Total Time: 9008.61s
Epoch 91/200 | Train Loss: 0.697547 | Val Loss: 0.195889 | Time: 99.31s | Total Time: 9107.93s
Epoch 92/200 | Train Loss: 0.675067 | Val Loss: 0.197740 | Time: 102.16s | Total Time: 9210.10s
Epoch 93/200 | Train Loss: 0.689777 | Val Loss: 0.192939 | Time: 102.51s | Total Time: 9312.61s
Epoch 94/200 | Train Loss: 0.685846 | Val Loss: 0.197074 | Time: 100.68s | Total Time: 9413.29s
Epoch 95/200 | Train Loss: 0.670703 | Val Loss: 0.197810 | Time: 99.24s | Total Time: 9512.53s
Epoch 96/200 | Train Loss: 0.681335 | Val Loss: 0.198699 | Time: 101.19s | Total Time: 9613.73s
Epoch 97/200 | Train Loss: 0.672250 | Val Loss: 0.197323 | Time: 98.38s | Total Time: 9712.11s
Epoch 98/200 | Train Loss: 0.668382 | Val Loss: 0.200675 | Time: 95.89s | Total Time: 9808.00s
Epoch 99/200 | Train Loss: 0.678816 | Val Loss: 0.194058 | Time: 100.20s | Total Time: 9908.20s
Epoch 100/200 | Train Loss: 0.664147 | Val Loss: 0.196213 | Time: 102.53s | Total Time: 10010.74s
Epoch 101/200 | Train Loss: 0.672084 | Val Loss: 0.197087 | Time: 99.83s | Total Time: 10110.58s
Epoch 102/200 | Train Loss: 0.680205 | Val Loss: 0.196948 | Time: 99.45s | Total Time: 10210.02s
Epoch 103/200 | Train Loss: 0.669447 | Val Loss: 0.193872 | Time: 97.75s | Total Time: 10307.77s
Epoch 104/200 | Train Loss: 0.670400 | Val Loss: 0.196219 | Time: 99.63s | Total Time: 10407.41s
Epoch 105/200 | Train Loss: 0.660267 | Val Loss: 0.196523 | Time: 103.54s | Total Time: 10510.96s
Epoch 106/200 | Train Loss: 0.661950 | Val Loss: 0.191948 | Time: 97.45s | Total Time: 10608.41s
Epoch 107/200 | Train Loss: 0.655181 | Val Loss: 0.197441 | Time: 97.88s | Total Time: 10706.29s
Epoch 108/200 | Train Loss: 0.657226 | Val Loss: 0.193235 | Time: 100.60s | Total Time: 10806.90s
Epoch 109/200 | Train Loss: 0.644215 | Val Loss: 0.195276 | Time: 98.26s | Total Time: 10905.15s
Epoch 110/200 | Train Loss: 0.649883 | Val Loss: 0.195492 | Time: 97.91s | Total Time: 11003.06s
Epoch 111/200 | Train Loss: 0.646352 | Val Loss: 0.196342 | Time: 93.15s | Total Time: 11096.21s
Epoch 112/200 | Train Loss: 0.639052 | Val Loss: 0.199140 | Time: 94.20s | Total Time: 11190.42s
Epoch 113/200 | Train Loss: 0.648488 | Val Loss: 0.201795 | Time: 94.94s | Total Time: 11285.36s
Epoch 114/200 | Train Loss: 0.646569 | Val Loss: 0.194303 | Time: 96.62s | Total Time: 11381.98s
Epoch 115/200 | Train Loss: 0.649488 | Val Loss: 0.194608 | Time: 97.15s | Total Time: 11479.14s
Epoch 116/200 | Train Loss: 0.648846 | Val Loss: 0.191841 | Time: 96.97s | Total Time: 11576.11s
Epoch 117/200 | Train Loss: 0.640978 | Val Loss: 0.192984 | Time: 92.71s | Total Time: 11668.82s
Epoch 118/200 | Train Loss: 0.641861 | Val Loss: 0.190246 | Time: 93.45s | Total Time: 11762.28s
Epoch 119/200 | Train Loss: 0.625304 | Val Loss: 0.189053 | Time: 95.20s | Total Time: 11857.49s
Epoch 120/200 | Train Loss: 0.650493 | Val Loss: 0.193672 | Time: 93.82s | Total Time: 11951.31s
Epoch 121/200 | Train Loss: 0.637134 | Val Loss: 0.198712 | Time: 92.18s | Total Time: 12043.49s
Epoch 122/200 | Train Loss: 0.639910 | Val Loss: 0.195160 | Time: 94.96s | Total Time: 12138.45s
Epoch 123/200 | Train Loss: 0.633766 | Val Loss: 0.189097 | Time: 94.73s | Total Time: 12233.18s
Epoch 124/200 | Train Loss: 0.629366 | Val Loss: 0.188314 | Time: 94.82s | Total Time: 12328.01s
Epoch 125/200 | Train Loss: 0.633809 | Val Loss: 0.188856 | Time: 97.66s | Total Time: 12425.67s
Epoch 126/200 | Train Loss: 0.631662 | Val Loss: 0.193654 | Time: 97.97s | Total Time: 12523.64s
Epoch 127/200 | Train Loss: 0.630862 | Val Loss: 0.190180 | Time: 98.72s | Total Time: 12622.37s
Epoch 128/200 | Train Loss: 0.629903 | Val Loss: 0.192942 | Time: 102.97s | Total Time: 12725.34s
Epoch 129/200 | Train Loss: 0.625385 | Val Loss: 0.192553 | Time: 95.82s | Total Time: 12821.16s
Epoch 130/200 | Train Loss: 0.622925 | Val Loss: 0.191292 | Time: 95.60s | Total Time: 12916.76s
Epoch 131/200 | Train Loss: 0.625062 | Val Loss: 0.196600 | Time: 97.56s | Total Time: 13014.32s
Epoch 132/200 | Train Loss: 0.628097 | Val Loss: 0.188514 | Time: 99.18s | Total Time: 13113.50s
Epoch 133/200 | Train Loss: 0.610957 | Val Loss: 0.192512 | Time: 100.16s | Total Time: 13213.66s
Epoch 134/200 | Train Loss: 0.623980 | Val Loss: 0.194450 | Time: 102.97s | Total Time: 13316.64s
Epoch 135/200 | Train Loss: 0.609380 | Val Loss: 0.191912 | Time: 101.34s | Total Time: 13417.99s
Epoch 136/200 | Train Loss: 0.616745 | Val Loss: 0.192612 | Time: 104.58s | Total Time: 13522.57s
Epoch 137/200 | Train Loss: 0.606492 | Val Loss: 0.193607 | Time: 99.19s | Total Time: 13621.76s
Epoch 138/200 | Train Loss: 0.622300 | Val Loss: 0.187477 | Time: 103.52s | Total Time: 13725.29s
Epoch 139/200 | Train Loss: 0.642626 | Val Loss: 0.190779 | Time: 100.63s | Total Time: 13825.92s
Epoch 140/200 | Train Loss: 0.625388 | Val Loss: 0.193704 | Time: 103.30s | Total Time: 13929.23s
Epoch 141/200 | Train Loss: 0.614594 | Val Loss: 0.203840 | Time: 98.03s | Total Time: 14027.26s
Epoch 142/200 | Train Loss: 0.624216 | Val Loss: 0.194521 | Time: 99.93s | Total Time: 14127.19s
Epoch 143/200 | Train Loss: 0.612075 | Val Loss: 0.192667 | Time: 100.80s | Total Time: 14228.00s
Epoch 144/200 | Train Loss: 0.602631 | Val Loss: 0.196546 | Time: 97.16s | Total Time: 14325.16s
Epoch 145/200 | Train Loss: 0.620301 | Val Loss: 0.192866 | Time: 96.50s | Total Time: 14421.67s
Epoch 146/200 | Train Loss: 0.622629 | Val Loss: 0.186369 | Time: 100.08s | Total Time: 14521.75s
Epoch 147/200 | Train Loss: 0.600431 | Val Loss: 0.186247 | Time: 100.10s | Total Time: 14621.86s
Epoch 148/200 | Train Loss: 0.608633 | Val Loss: 0.190993 | Time: 99.55s | Total Time: 14721.41s
Epoch 149/200 | Train Loss: 0.593059 | Val Loss: 0.199710 | Time: 99.47s | Total Time: 14820.89s
Epoch 150/200 | Train Loss: 0.605406 | Val Loss: 0.193815 | Time: 98.24s | Total Time: 14919.13s
Epoch 151/200 | Train Loss: 0.599427 | Val Loss: 0.184179 | Time: 96.85s | Total Time: 15015.98s
Epoch 152/200 | Train Loss: 0.586311 | Val Loss: 0.194176 | Time: 99.44s | Total Time: 15115.43s
Epoch 153/200 | Train Loss: 0.607031 | Val Loss: 0.201906 | Time: 98.21s | Total Time: 15213.64s
Epoch 154/200 | Train Loss: 0.591633 | Val Loss: 0.192617 | Time: 99.44s | Total Time: 15313.09s
Epoch 155/200 | Train Loss: 0.610907 | Val Loss: 0.188904 | Time: 100.06s | Total Time: 15413.15s
Epoch 156/200 | Train Loss: 0.598220 | Val Loss: 0.187544 | Time: 95.77s | Total Time: 15508.93s
Epoch 157/200 | Train Loss: 0.604616 | Val Loss: 0.201838 | Time: 95.06s | Total Time: 15603.99s
Epoch 158/200 | Train Loss: 0.605739 | Val Loss: 0.180629 | Time: 96.27s | Total Time: 15700.26s
Epoch 159/200 | Train Loss: 0.597677 | Val Loss: 0.188802 | Time: 93.70s | Total Time: 15793.96s
Epoch 160/200 | Train Loss: 0.611935 | Val Loss: 0.194869 | Time: 97.20s | Total Time: 15891.17s
Epoch 161/200 | Train Loss: 0.587176 | Val Loss: 0.190826 | Time: 97.26s | Total Time: 15988.43s
Epoch 162/200 | Train Loss: 0.641614 | Val Loss: 0.187262 | Time: 98.68s | Total Time: 16087.11s
Epoch 163/200 | Train Loss: 0.613392 | Val Loss: 0.184401 | Time: 96.40s | Total Time: 16183.52s
Epoch 164/200 | Train Loss: 0.616339 | Val Loss: 0.185114 | Time: 98.11s | Total Time: 16281.64s
Epoch 165/200 | Train Loss: 0.602104 | Val Loss: 0.189397 | Time: 96.01s | Total Time: 16377.65s
Epoch 166/200 | Train Loss: 0.592351 | Val Loss: 0.181737 | Time: 95.60s | Total Time: 16473.26s
Epoch 167/200 | Train Loss: 0.574160 | Val Loss: 0.185848 | Time: 95.13s | Total Time: 16568.39s
Epoch 168/200 | Train Loss: 0.580601 | Val Loss: 0.199260 | Time: 94.22s | Total Time: 16662.61s
Epoch 169/200 | Train Loss: 0.585871 | Val Loss: 0.190509 | Time: 93.91s | Total Time: 16756.52s
Epoch 170/200 | Train Loss: 0.582689 | Val Loss: 0.201449 | Time: 98.16s | Total Time: 16854.68s
Epoch 171/200 | Train Loss: 0.581381 | Val Loss: 0.202380 | Time: 100.74s | Total Time: 16955.42s
Epoch 172/200 | Train Loss: 0.598023 | Val Loss: 0.208705 | Time: 97.06s | Total Time: 17052.48s
Epoch 173/200 | Train Loss: 0.594132 | Val Loss: 0.189190 | Time: 93.59s | Total Time: 17146.08s
Epoch 174/200 | Train Loss: 0.582919 | Val Loss: 0.196766 | Time: 97.45s | Total Time: 17243.54s
Epoch 175/200 | Train Loss: 0.584975 | Val Loss: 0.203074 | Time: 104.32s | Total Time: 17347.86s
Epoch 176/200 | Train Loss: 0.578976 | Val Loss: 0.201949 | Time: 97.23s | Total Time: 17445.09s
Epoch 177/200 | Train Loss: 0.585631 | Val Loss: 0.201293 | Time: 98.81s | Total Time: 17543.91s
Epoch 178/200 | Train Loss: 0.585680 | Val Loss: 0.190468 | Time: 96.62s | Total Time: 17640.53s
Epoch 179/200 | Train Loss: 0.587385 | Val Loss: 0.199548 | Time: 93.79s | Total Time: 17734.32s
Epoch 180/200 | Train Loss: 0.587942 | Val Loss: 0.204396 | Time: 97.10s | Total Time: 17831.42s
Epoch 181/200 | Train Loss: 0.579787 | Val Loss: 0.202108 | Time: 99.32s | Total Time: 17930.74s
Epoch 182/200 | Train Loss: 0.607779 | Val Loss: 0.194023 | Time: 99.45s | Total Time: 18030.20s
Epoch 183/200 | Train Loss: 0.577838 | Val Loss: 0.192672 | Time: 97.03s | Total Time: 18127.23s
Epoch 184/200 | Train Loss: 0.590908 | Val Loss: 0.197344 | Time: 97.26s | Total Time: 18224.49s
Epoch 185/200 | Train Loss: 0.583577 | Val Loss: 0.209060 | Time: 96.51s | Total Time: 18321.01s
Epoch 186/200 | Train Loss: 0.606449 | Val Loss: 0.184141 | Time: 95.11s | Total Time: 18416.13s
Epoch 187/200 | Train Loss: 0.580013 | Val Loss: 0.197224 | Time: 97.24s | Total Time: 18513.37s
Epoch 188/200 | Train Loss: 0.599852 | Val Loss: 0.217960 | Time: 94.95s | Total Time: 18608.32s
Epoch 189/200 | Train Loss: 0.583984 | Val Loss: 0.206782 | Time: 99.09s | Total Time: 18707.41s
Epoch 190/200 | Train Loss: 0.588831 | Val Loss: 0.222778 | Time: 100.66s | Total Time: 18808.07s
Epoch 191/200 | Train Loss: 0.581894 | Val Loss: 0.205088 | Time: 98.59s | Total Time: 18906.67s
Epoch 192/200 | Train Loss: 0.581480 | Val Loss: 0.206923 | Time: 100.18s | Total Time: 19006.86s
Epoch 193/200 | Train Loss: 0.583036 | Val Loss: 0.215897 | Time: 97.77s | Total Time: 19104.63s
Epoch 194/200 | Train Loss: 0.584017 | Val Loss: 0.212249 | Time: 100.25s | Total Time: 19204.88s
Epoch 195/200 | Train Loss: 0.580795 | Val Loss: 0.208699 | Time: 100.79s | Total Time: 19305.67s
Epoch 196/200 | Train Loss: 0.576598 | Val Loss: 0.207861 | Time: 92.79s | Total Time: 19398.46s
Epoch 197/200 | Train Loss: 0.567488 | Val Loss: 0.208337 | Time: 95.97s | Total Time: 19494.44s
Epoch 198/200 | Train Loss: 0.573527 | Val Loss: 0.203169 | Time: 99.16s | Total Time: 19593.60s
Epoch 199/200 | Train Loss: 0.575795 | Val Loss: 0.202013 | Time: 98.23s | Total Time: 19691.84s
Epoch 200/200 | Train Loss: 0.580454 | Val Loss: 0.199960 | Time: 100.92s | Total Time: 19792.76s
--- 训练完成，开始评估模型 ---
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
Epoch 1/200 | Train Loss: 1.105353 | Val Loss: 0.103486 | Time: 103.33s | Total Time: 103.33s
  -> 保存新最佳模型，验证损失: 0.103486
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 1
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- 实验开始: lower_jaw_registration_v1 ---
配置文件:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 1
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

使用设备: cuda
--- start experiment: lower_jaw_registration_v1 ---
configuration file:
batch_size: 1
device: cuda
epochs: 200
experiment_name: lower_jaw_registration_v1
feature_dim: 128
jaw_type: lower
learning_rate: 0.0001
num_points_cbct: 8192
num_points_stl: 4096
num_workers: 4
output_dir: ./experiments
train_data_root: ./data/Task2/Train-Labeled
val_data_root: ./data/Task2/Validation

use device: cuda
Epoch 1/200 | Train Loss: 1.072788 | Val Loss: 7.531890 | Time: 86.38s | Total Time: 86.38s
  -> Save best model，validating loss: 7.531890
Epoch 2/200 | Train Loss: 1.068982 | Val Loss: 7.670202 | Time: 86.53s | Total Time: 172.93s
Epoch 3/200 | Train Loss: 1.045483 | Val Loss: 7.732861 | Time: 87.78s | Total Time: 260.71s
Epoch 4/200 | Train Loss: 1.039875 | Val Loss: 7.627667 | Time: 85.85s | Total Time: 346.56s
Epoch 5/200 | Train Loss: 1.023092 | Val Loss: 7.743179 | Time: 91.57s | Total Time: 438.13s
Epoch 6/200 | Train Loss: 1.052020 | Val Loss: 7.538299 | Time: 88.03s | Total Time: 526.16s
Epoch 7/200 | Train Loss: 1.039415 | Val Loss: 7.650715 | Time: 90.33s | Total Time: 616.49s
Epoch 8/200 | Train Loss: 1.024119 | Val Loss: 7.648609 | Time: 89.33s | Total Time: 705.83s
Epoch 9/200 | Train Loss: 1.030707 | Val Loss: 7.562296 | Time: 88.36s | Total Time: 794.19s
Epoch 10/200 | Train Loss: 1.024542 | Val Loss: 7.708323 | Time: 89.03s | Total Time: 883.23s
Epoch 11/200 | Train Loss: 1.031335 | Val Loss: 7.650502 | Time: 88.08s | Total Time: 971.31s
Epoch 12/200 | Train Loss: 1.020974 | Val Loss: 7.620079 | Time: 88.63s | Total Time: 1059.95s
Epoch 13/200 | Train Loss: 1.031846 | Val Loss: 7.646068 | Time: 87.06s | Total Time: 1147.01s
Epoch 14/200 | Train Loss: 1.027704 | Val Loss: 7.632186 | Time: 89.44s | Total Time: 1236.46s
Epoch 15/200 | Train Loss: 1.022240 | Val Loss: 7.575667 | Time: 89.11s | Total Time: 1325.57s
Epoch 16/200 | Train Loss: 1.017324 | Val Loss: 7.690486 | Time: 86.87s | Total Time: 1412.44s
Epoch 17/200 | Train Loss: 1.014697 | Val Loss: 7.849408 | Time: 87.90s | Total Time: 1500.35s
Epoch 18/200 | Train Loss: 1.038237 | Val Loss: 7.786665 | Time: 89.86s | Total Time: 1590.21s
Epoch 19/200 | Train Loss: 1.051015 | Val Loss: 7.693614 | Time: 88.31s | Total Time: 1678.52s
Epoch 20/200 | Train Loss: 1.045609 | Val Loss: 7.672938 | Time: 87.58s | Total Time: 1766.11s
Epoch 21/200 | Train Loss: 1.029976 | Val Loss: 7.610759 | Time: 90.55s | Total Time: 1856.66s
Epoch 22/200 | Train Loss: 1.016202 | Val Loss: 7.536835 | Time: 88.86s | Total Time: 1945.53s
Epoch 23/200 | Train Loss: 1.005437 | Val Loss: 7.591419 | Time: 87.70s | Total Time: 2033.23s
Epoch 24/200 | Train Loss: 0.999538 | Val Loss: 7.566027 | Time: 89.26s | Total Time: 2122.49s
Epoch 25/200 | Train Loss: 0.992018 | Val Loss: 7.512524 | Time: 87.11s | Total Time: 2209.61s
  -> Save best model，validating loss: 7.512524
Epoch 26/200 | Train Loss: 0.987260 | Val Loss: 7.450807 | Time: 89.01s | Total Time: 2298.62s
  -> Save best model，validating loss: 7.450807
Epoch 27/200 | Train Loss: 0.989853 | Val Loss: 7.681335 | Time: 88.83s | Total Time: 2387.46s
Epoch 28/200 | Train Loss: 0.968180 | Val Loss: 7.619546 | Time: 86.57s | Total Time: 2474.04s
Epoch 29/200 | Train Loss: 0.948035 | Val Loss: 7.522419 | Time: 88.17s | Total Time: 2562.21s
Epoch 30/200 | Train Loss: 0.924058 | Val Loss: 7.447523 | Time: 89.48s | Total Time: 2651.69s
  -> Save best model，validating loss: 7.447523
Epoch 31/200 | Train Loss: 0.912819 | Val Loss: 7.561268 | Time: 86.81s | Total Time: 2738.51s
Epoch 32/200 | Train Loss: 0.888230 | Val Loss: 7.451305 | Time: 92.41s | Total Time: 2830.93s
Epoch 33/200 | Train Loss: 0.854047 | Val Loss: 7.453169 | Time: 88.90s | Total Time: 2919.83s
Epoch 34/200 | Train Loss: 0.826957 | Val Loss: 7.350511 | Time: 87.40s | Total Time: 3007.23s
  -> Save best model，validating loss: 7.350511
Epoch 35/200 | Train Loss: 0.819697 | Val Loss: 7.425786 | Time: 91.03s | Total Time: 3098.27s
Epoch 36/200 | Train Loss: 0.806650 | Val Loss: 7.389479 | Time: 87.50s | Total Time: 3185.77s
Epoch 37/200 | Train Loss: 0.798800 | Val Loss: 7.278859 | Time: 91.90s | Total Time: 3277.67s
  -> Save best model，validating loss: 7.278859
Epoch 38/200 | Train Loss: 0.796029 | Val Loss: 7.343040 | Time: 89.21s | Total Time: 3366.89s
Epoch 39/200 | Train Loss: 0.789638 | Val Loss: 7.338750 | Time: 87.24s | Total Time: 3454.13s
Epoch 40/200 | Train Loss: 0.803282 | Val Loss: 7.376457 | Time: 92.02s | Total Time: 3546.15s
Epoch 41/200 | Train Loss: 0.791876 | Val Loss: 7.412435 | Time: 88.65s | Total Time: 3634.81s
Epoch 42/200 | Train Loss: 0.791033 | Val Loss: 7.347506 | Time: 88.20s | Total Time: 3723.01s
Epoch 43/200 | Train Loss: 0.792454 | Val Loss: 7.360545 | Time: 92.21s | Total Time: 3815.22s
Epoch 44/200 | Train Loss: 0.802125 | Val Loss: 7.404000 | Time: 90.10s | Total Time: 3905.32s
Epoch 45/200 | Train Loss: 0.785856 | Val Loss: 7.369454 | Time: 90.63s | Total Time: 3995.95s
Epoch 46/200 | Train Loss: 0.791139 | Val Loss: 7.345871 | Time: 86.80s | Total Time: 4082.76s
Epoch 47/200 | Train Loss: 0.783919 | Val Loss: 7.217639 | Time: 89.73s | Total Time: 4172.49s
  -> Save best model，validating loss: 7.217639
Epoch 48/200 | Train Loss: 0.800723 | Val Loss: 7.434743 | Time: 86.93s | Total Time: 4259.42s
Epoch 49/200 | Train Loss: 0.779778 | Val Loss: 7.404931 | Time: 89.52s | Total Time: 4348.95s
Epoch 50/200 | Train Loss: 0.767924 | Val Loss: 7.399280 | Time: 90.19s | Total Time: 4439.14s
Epoch 51/200 | Train Loss: 0.776075 | Val Loss: 7.284125 | Time: 88.24s | Total Time: 4527.37s
Epoch 52/200 | Train Loss: 0.769041 | Val Loss: 7.358834 | Time: 89.91s | Total Time: 4617.29s
